code,name,pop
10005150001,造橋村,1343
10005150002,平興村,6877
10005150003,豐湖村,8069
10005150004,大西村,9289
10005150005,錦水村,2988
10005150006,大龍村,2145
10005150007,朝陽村,1923
10005150008,談文村,6240
10005150009,龍昇村,1213
10005160001,三灣村,3913
10005160002,內灣村,691
10005160003,銅鏡村,9908
10005160004,頂寮村,692
10005160005,北埔村,4997
10005160006,大河村,1987
10005160007,大坪村,1269
10005160008,永和村,2195
10005170001,百壽村,3972
10005170002,永興村,9907
10005170003,新店村,5087
10005170004,和興村,6466
10005170005,豐林村,572
10005170006,新豐村,3910
10005170007,竹木村,2057
10005180001,八卦村,6746
10005180002,錦水村,9986
10005180003,清安村,6075
10005180004,大興村,6857
10005180005,中興村,7728
10005180006,梅園村,6371
10005180007,象鼻村,2453
10005180008,士林村,5178
10007010001,文化里,8203
10007010002,下?里,5237
10007010003,興北里,574
10007010004,信義里,1465
10007010005,民生里,8458
10007010006,陽明里,2298
10007010007,萬安里,8520
10007010008,新興里,6402
10007010009,新華里,1026
10007010010,龍山里,6942
10007010011,中山里,7649
10007010012,中正里,1313
10007010013,永福里,7043
10007010014,光復里,4162
10007010015,光華里,9607
10007010016,萬壽里,5388
10007010017,中央里,5415
10007010018,富貴里,6475
10007010019,民權里,7342
10007010020,西興里,6581
10007010021,西勢里,3127
10007010022,忠孝里,2394
10007010023,忠權里,3536
10007010024,五權里,2177
10007010025,長樂里,643
10007010026,東芳里,8030
10007010027,南安里,1228
10007010028,南美里,3353
10007010029,莿桐里,1741
10007010030,磚?里,3881
10007010031,平和里,4048
10007010032,桃源里,7251
10007010033,卦山里,890
10007010034,東興里,6974
10007010035,大同里,2191
10007010036,永生里,2168
10007010037,華陽里,189
10007010038,華北里,3773
10007010039,南瑤里,5392
10007010040,成功里,1548
10007010041,延和里,4400
10007010042,南興里,6287
10007010043,西安里,9707
10007010044,彰安里,3697
10007010045,光南里,4328
10007010046,介壽里,977
10007010047,延平里,8934
10007010048,建寶里,9137
10007010049,福安里,904
10007010050,大竹里,392
10007010051,竹中里,8240
10007010052,安溪里,6635
10007010053,香山里,6750
10007010054,牛埔里,7709
10007010055,福山里,6443
10007010056,中庄里,1922
10007010057,三村里,9460
10007010058,國聖里,6901
10007010059,寶?里,3528
10007010060,茄苳里,1504
10007010061,茄南里,1409
10007010062,阿夷里,8950
10007010063,古夷里,2315
10007010064,復興里,8781
10007010065,和調里,2507
10007010066,石牌里,8443
10007010067,福田里,7148
10007010068,竹巷里,8012
10007010069,田中里,3776
10007010070,快官里,5622
10007010071,台鳳里,8508
10007010072,崙平里,8225
10007010073,向陽里,9129
10007020001,大有里,9751
10007020002,中興里,8162
10007020003,洛津里,6448
10007020004,順興里,5704
10007020005,頂厝里,7955
10007020006,東崎里,6924
10007020007,埔崙里,1958
10007020008,東石里,2789
10007020009,郭厝里,2045
10007020010,新宮里,6175
10007020011,玉順里,1667
10007020012,景福里,4576
10007020013,泰興里,3112
10007020014,長興里,5739
10007020015,龍山里,7763
10007020016,興化里,4925
10007020017,菜園里,9600
10007020018,街尾里,5264
10007020019,頂番里,4763
10007020020,頭崙里,3572
10007020021,廖厝里,6260
10007020022,溝墘里,3176
10007020023,草中里,9078
10007020024,頭南里,9314
10007020025,山崙里,7795
10007020026,海埔里,9579
10007020027,詔安里,6535
10007020028,洋厝里,9185
10007020029,永安里,3119
10007030001,竹營里,1919
10007030002,和東里,7940
10007030003,和南里,5518
10007030004,和北里,5001
10007030005,和西里,8684
10007030006,四張里,9400
10007030007,頭前里,5064
10007030008,還社里,7995
10007030009,面前里,424
10007030010,鎮平里,4958
10007030011,大霞里,8548
10007030012,源埤里,35
10007030013,南佃里,8385
10007030014,雅溝里,4665
10007030015,山犁里,6737
10007030016,嘉犁里,8117
10007030017,鐵山里,764
10007030018,詔安里,846
10007030019,柑井里,4767
10007030020,竹園里,1119
10007030021,新庄里,6801
10007030022,犁盛里,8564
10007030023,中寮里,1425
10007030024,中圍里,1417
10007030025,糖友里,3192
10007030026,塗厝里,4562
10007030027,地潭里,3608
10007030028,湖內里,1173
10007030029,嘉寶里,5375
10007030030,月眉里,3624
10007030031,好修里,4464
10007030032,仁愛里,7798
10007040001,線西村,3943
10007040002,頂庄村,7058
10007040003,寓埔村,4338
10007040004,塭仔村,5897
10007040005,溝內村,1813
10007040006,下犁村,6637
10007040007,頂犁村,7021
10007040008,德興村,9463
10007050001,曾家村,4241
10007050002,蚵寮村,3970
10007050003,埤墘村,3185
10007050004,溪底村,5820
10007050005,泉州村,5772
10007050006,泉厝村,2875
10007050007,海尾村,2719
10007050008,全興村,1371
10007050009,定興村,7289
10007050010,新港村,3041
10007050011,什股村,3553
10007050012,大同村,7465
10007050013,七嘉村,5392
10007050014,汴頭村,1397
10007060001,番社村,3893
10007060002,社尾村,3471
10007060003,大崙村,5853
10007060004,外埔村,6886
10007060005,外中村,4025
10007060006,元中村,5513
10007060007,三汴村,3791
10007060008,萬豐村,2616
10007060009,番婆村,6244
10007060010,橋頭村,7218
10007060011,秀厝村,5921
10007060012,鎮平村,2200
10007060013,三和村,8004
10007060014,麥厝村,7266
10007060015,廈粘村,30
10007060016,頂粘村,7829
10007060017,福寶村,7743
10007060018,二港村,2358
10007060019,福興村,5189
10007060020,福南村,2042
10007060021,同安村,1547
10007060022,西勢村,448
10007070001,秀水村,1952
10007070002,安溪村,8438
10007070003,莊雅村,1163
10007070004,金興村,8452
10007070005,陝西村,344
10007070006,安東村,4744
10007070007,鶴鳴村,6453
10007070008,馬興村,2398
10007070009,義興村,8396
10007070010,福安村,9987
10007070011,埔崙村,1832
10007070012,曾厝村,4095
10007070013,金陵村,966
10007070014,下崙村,2110
10007080001,花壇村,3431
10007080002,金墩村,957
10007080003,中庄村,5024
10007080004,劉厝村,4176
10007080005,崙雅村,9022
10007080006,南口村,7449
10007080007,中口村,1389
10007080008,北口村,9685
10007080009,長沙村,9628
10007080010,文德村,5130
10007080011,白沙村,6213
10007080012,岩竹村,8442
10007080013,橋頭村,8359
10007080014,灣雅村,2873
10007080015,灣東村,7825
10007080016,三春村,4872
10007080017,永春村,5583
10007080018,長春村,3181
10007090001,舊社村,2571
10007090002,大埔村,4634
10007090003,竹林村,2622
10007090004,社口村,1215
10007090005,茄荖村,4944
10007090006,嘉興村,8713
10007090007,芬園村,9941
10007090008,縣庄村,6502
10007090009,圳墘村,9025
10007090010,溪頭村,1642
10007090011,進芬村,9901
10007090012,同安村,5834
10007090013,中崙村,151
10007090014,大竹村,6488
10007090015,楓坑村,3458
10007100001,東和里,8821
10007100002,民生里,7762
10007100003,中正里,6567
10007100004,仁美里,3325
10007100005,新興里,9501
10007100006,和平里,3743
10007100007,光明里,1606
10007100008,中山里,8510
10007100009,黎明里,8453
10007100010,惠來里,6863
10007100011,三義里,2579
10007100012,新生里,9956
10007100013,南平里,421
10007100014,南興里,973
10007100015,源潭里,9516
10007100016,大埔里,3771
10007100017,三條里,6439
10007100018,三和里,2026
10007100019,三橋里,424
10007100020,中央里,3647
10007100021,溝皂里,1110
10007100022,大饒里,232
10007100023,大明里,2411
10007100024,萬年里,2902
10007100025,崙雅里,8980
10007100026,振興里,2230
10007100027,林厝里,1815
10007100028,出水里,5964
10007100029,湖水里,2622
10007100030,大?里,3636
10007100031,鎮興里,6875
10007100032,浮圳里,9940
10007100033,西東里,762
10007100034,南東里,2476
10007100035,中東里,9029
10007100036,東北里,8445
10007100037,三愛里,1145
10007100038,三信里,2846
10007100039,三多里,2367
10007100040,仁愛里,8819
10007100041,忠孝里,6757
10007110001,光平里,1423
10007110002,平和里,534
10007110003,太平里,2013
10007110004,光華里,2223
10007110005,東寮里,7160
10007110006,西寮里,8151
10007110007,大突里,8627
10007110008,北勢里,4833
10007110009,汴頭里,4702
10007110010,大竹里,4629
10007110011,湖西里,5845
10007110012,田中里,7452
10007110013,河東里,1152
10007110014,中山里,7889
10007110015,中竹里,9358
10007110016,東溪里,1124
10007110017,西溪里,2444
10007110018,湖東里,6729
10007110019,頂庄里,8600
10007110020,忠覺里,4476
10007110021,湳底里,3970
10007110022,大庭里,6949
10007110023,媽厝里,1532
10007110024,西勢里,6760
10007110025,番婆里,9701
10007120001,香山里,8629
10007120002,碧峰里,8048
10007120003,東源里,254
10007120004,復興里,3890
10007120005,平和里,2862
10007120006,頂潭里,3133
10007120007,中潭里,2076
10007120008,龍潭里,8989
10007120009,北路里,4560
10007120010,西路里,8537
10007120011,東路里,1298
10007120012,南路里,4011
10007120013,中路里,6656
10007120014,新庄里,8290
10007120015,三安里,2325
10007120016,大崙里,2740
10007120017,沙崙里,323
10007120018,新民里,4322
10007120019,梅州里,8488
10007120020,三民里,865
10007120021,三光里,4153
10007120022,大社里,7296
10007130001,大村村,1004
10007130002,茄苳村,2502
10007130003,南勢村,2202
10007130004,田洋村,3441
10007130005,新興村,4242
10007130006,過溝村,2362
10007130007,美港村,9681
10007130008,平和村,8404
10007130009,貢旗村,6405
10007130010,加錫村,8377
10007130011,村上村,1734
10007130012,大橋村,6662
10007130013,大崙村,2493
10007130014,擺塘村,7687
10007130015,黃厝村,5454
10007130016,福興村,7972
10007140001,埔鹽村,6046
10007140002,埔南村,5180
10007140003,?子村,6359
10007140004,出水村,5669
10007140005,南港村,8104
10007140006,打廉村,6180
10007140007,豐澤村,3019
10007140008,崑崙村,6419
10007140009,角樹村,1468
10007140010,瓦?村,7707
10007140011,好修村,1211
10007140012,西湖村,2573
10007140013,大有村,4310
10007140014,新興村,42
10007140015,永平村,145
10007140016,永樂村,6384
10007140017,石埤村,1095
10007140018,天盛村,3205
10007140019,太平村,3411
10007140020,新水村,502
10007140021,三省村,2055
10007140022,南新村,5684
10007150001,東門村,1376
10007150002,埔心村,8499
10007150003,義民村,5362
10007150004,油車村,3288
10007150005,瓦北村,6366
10007150006,瓦中村,961
10007150007,瓦南村,5552
10007150008,太平村,7812
10007150009,經口村,4803
10007150010,大華村,8944
10007150011,仁里村,6817
10007150012,舊?村,1000
10007150013,南?村,1587
10007150014,新?村,6929
10007150015,羅厝村,687
10007150016,芎蕉村,4701
10007150017,二重村,718
10007150018,梧鳳村,6069
10007150019,埤霞村,7276
10007150020,埤?村,4124
10007160001,永東村,1311
10007160002,永西村,1174
10007160003,永南村,7848
10007160004,永北村,5780
10007160005,港西村,9597
10007160006,五福村,5167
10007160007,湳港村,6580
10007160008,新莊村,8402
10007160009,瑚璉村,1750
10007160010,五汴村,6967
10007160011,浮圳村,2059
10007160012,光雲村,4300
10007160013,東寧村,3645
10007160014,永興村,6830
10007160015,崙子村,6717
10007160016,獨鰲村,1756
10007160017,敦厚村,5018
10007160018,崙美村,8219
10007160019,同安村,1944
10007160020,同仁村,4181
10007160021,湳墘村,4661
10007160022,四芳村,3100
10007160023,福興村,7587
10007160024,竹子村,9846
10007170001,社頭村,3728
10007170002,東興村,2398
10007170003,山湖村,5032
10007170004,廣興村,118
10007170005,廣福村,3043
10007170006,朝興村,9704
10007170007,仁雅村,1196
10007170008,橋頭村,3384
10007170009,仁和村,6444
10007170010,崙雅村,7552
10007170011,湳底村,5482
10007170012,泰安村,9174
10007170013,美雅村,5268
10007170014,新厝村,473
10007170015,平和村,4739
10007170016,里仁村,6758
10007170017,張厝村,1924
10007170018,龍井村,1517
10007170019,舊社村,1004
10007170020,埤斗村,9647
10007170021,湳雅村,9265
10007170022,松竹村,8571
10007170023,清水村,2923
10007170024,協和村,1593
10007180001,合和村,9990
10007180002,上豊村,698
10007180003,過圳村,8978
10007180004,五伯村,9457
10007180005,光化村,2610
10007180006,文化村,2928
10007180007,二水村,2175
10007180008,聖化村,3950
10007180009,裕民村,9220
10007180010,惠民村,1309
10007180011,大園村,3843
10007180012,修仁村,4606
10007180013,合興村,3385
10007180014,源泉村,829
10007180015,倡和村,8791
10007180016,復興村,4778
10007180017,十五村,9007
10007190001,光復里,7587
10007190002,新政里,6438
10007190003,重慶里,7758
10007190004,五權里,3338
10007190005,七星里,5194
10007190006,居仁里,7374
10007190007,東光里,5825
10007190008,文昌里,5934
10007190009,中和里,9035
10007190010,西德里,9338
10007190011,西安里,4156
10007190012,中寮里,1682
10007190013,大道里,3085
10007190014,新生里,1683
10007190015,大新里,3949
10007200001,東和里,8165
10007200002,南光里,296
10007200003,西平里,472
10007200004,北平里,2407
10007200005,中西里,7368
10007200006,廣興里,846
10007200007,香田里,8453
10007200008,外竹里,9703
10007200009,興華里,2297
10007200010,東興里,367
10007200011,後厝里,6730
10007200012,豐田里,387
10007200013,頂厝里,1299
10007200014,趙甲里,6149
10007200015,振興里,8119
10007200016,萬興里,8071
10007200017,永興里,5462
10007200018,西庄里,2307
10007200019,梅芳里,5916
10007200020,華崙里,8710
10007200021,東勢里,7730
10007200022,萬合里,2216
10007200023,大永里,806
10007200024,原斗里,9894
10007200025,西斗里,4502
10007200026,東華里,2023
10007200027,復豐里,7687
10007210001,田尾村,2999
10007210002,豐田村,7587
10007210003,饒平村,5241
10007210004,睦宜村,3805
10007210005,福田村,8290
10007210006,新興村,7431
10007210007,北鎮村,3869
10007210008,南鎮村,1539
10007210009,新生村,7758
10007210010,南曾村,2459
10007210011,北曾村,1775
10007210012,溪畔村,8834
10007210013,打簾村,5515
10007210014,柳鳳村,5471
10007210015,陸豐村,5600
10007210016,海豐村,9078
10007210017,仁里村,8284
10007210018,新厝村,3560
10007210019,溪頂村,1623
10007210020,正義村,1811
10007220001,和豊村,9153
10007220002,興農村,3811
10007220003,埤頭村,7646
10007220004,豊崙村,2510
10007220005,崙子村,4088
10007220006,永豊村,3672
10007220007,合興村,4234
10007220008,平原村,4026
10007220009,崙腳村,4800
10007220010,元埔村,2837
10007220011,芙朝村,8872
10007220012,新庄村,7221
10007220013,陸嘉村,4854
10007220014,竹圍村,9592
10007220015,中和村,4100
10007220016,庄內村,8732
10007220017,大湖村,9060
10007230001,芳苑村,4947
10007230002,芳中村,2062
10007230003,仁愛村,8838
10007230004,信義村,1077
10007230005,後寮村,3793
10007230006,三合村,9031
10007230007,永興村,7532
10007230008,五俊村,4756
10007230009,路上村,5887
10007230010,路平村,378
10007230011,三成村,5128
10007230012,福榮村,1989
10007230013,頂?村,2698
10007230014,新街村,2958
10007230015,王功村,7448
10007230016,博愛村,608
10007230017,和平村,5925
10007230018,民生村,9506
10007230019,興仁村,5695
10007230020,新寶村,4389
10007230021,草湖村,3581
10007230022,文津村,1100
10007230023,建平村,4653
10007230024,崙腳村,2323
